Log file open, 01/13/23 11:33:46
[2023.01.13-16.33.47:444][  0]LogWindows: Found 1 attached monitors.
[2023.01.13-16.33.47:444][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.01.13-16.33.47:445][  0]LogRHI: RHI Adapter Info:
[2023.01.13-16.33.47:445][  0]LogRHI:             Name: NVIDIA GeForce RTX 2070 SUPER
[2023.01.13-16.33.47:445][  0]LogRHI:   Driver Version: 527.56 (internal:31.0.15.2756, unified:527.56)
[2023.01.13-16.33.47:445][  0]LogRHI:      Driver Date: 12-5-2022
[2023.01.13-16.33.47:445][  0]LogD3D12RHI:     GPU DeviceId: 0x1e84 (for the marketing name, search the web for "GPU Device Id")
[2023.01.13-16.33.47:445][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.01.13-16.33.47:448][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.01.13-16.33.47:448][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: Bindless resources are supported
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.01.13-16.33.47:535][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.01.13-16.33.47:590][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.01.13-16.33.47:590][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.01.13-16.33.47:591][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.01.13-16.33.47:611][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.01.13-16.33.47:611][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.01.13-16.33.47:612][  0]LogRHI: Texture pool is 4558 MB (70% of 6511 MB)
[2023.01.13-16.33.47:612][  0]LogD3D12RHI: Async texture creation enabled
[2023.01.13-16.33.47:612][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.01.13-16.33.47:630][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Users/strei/OneDrive/Documents/Real GitHub/WarehouseWreckage/WarehouseWreckage.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/strei/OneDrive/Documents/Real GitHub/WarehouseWreckage/Intermediate/TurnkeyReport_0.log" -log="C:/Users/strei/OneDrive/Documents/Real GitHub/WarehouseWreckage/Intermediate/TurnkeyLog_0.log" -project="C:/Users/strei/OneDrive/Documents/Real GitHub/WarehouseWreckage/WarehouseWreckage.uproject"  -platform=all'
[2023.01.13-16.33.47:630][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/strei/OneDrive/Documents/Real GitHub/WarehouseWreckage/WarehouseWreckage.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/strei/OneDrive/Documents/Real GitHub/WarehouseWreckage/Intermediate/TurnkeyReport_0.log" -log="C:/Users/strei/OneDrive/Documents/Real GitHub/WarehouseWreckage/Intermediate/TurnkeyLog_0.log" -project="C:/Users/strei/OneDrive/Documents/Real GitHub/WarehouseWreckage/WarehouseWreckage.uproject"  -platform=all" ]
[2023.01.13-16.33.47:655][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.01.13-16.33.47:655][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.01.13-16.33.47:655][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.01.13-16.33.47:655][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.01.13-16.33.47:655][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.01.13-16.33.47:655][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.01.13-16.33.47:655][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.01.13-16.33.47:655][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.01.13-16.33.47:656][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.01.13-16.33.47:656][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.01.13-16.33.47:657][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.01.13-16.33.47:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.01.13-16.33.47:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.01.13-16.33.47:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.01.13-16.33.47:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.01.13-16.33.47:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.01.13-16.33.47:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.01.13-16.33.47:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.01.13-16.33.47:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.01.13-16.33.47:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.01.13-16.33.47:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.01.13-16.33.47:684][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.01.13-16.33.47:684][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.01.13-16.33.47:687][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.01.13-16.33.47:687][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.01.13-16.33.47:690][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.01.13-16.33.47:690][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.01.13-16.33.47:690][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.01.13-16.33.47:690][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.01.13-16.33.47:693][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.01.13-16.33.47:693][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.01.13-16.33.47:693][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.01.13-16.33.47:695][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.01.13-16.33.47:695][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.01.13-16.33.47:700][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.01.13-16.33.47:700][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.01.13-16.33.47:700][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.01.13-16.33.47:700][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.01.13-16.33.47:700][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.01.13-16.33.47:700][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.01.13-16.33.47:702][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.01.13-16.33.47:702][  0]LogTargetPlatformManager:   ADPCM
[2023.01.13-16.33.47:702][  0]LogTargetPlatformManager:   PCM
[2023.01.13-16.33.47:704][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.01.13-16.33.47:704][  0]LogTargetPlatformManager:   BINKA
[2023.01.13-16.33.47:708][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.01.13-16.33.47:708][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.01.13-16.33.47:708][  0]LogTargetPlatformManager:   OGG
[2023.01.13-16.33.47:710][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.01.13-16.33.47:710][  0]LogTargetPlatformManager:   OPUS
[2023.01.13-16.33.47:766][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.01.13-16.33.47:770][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.01.13-16.33.47:770][  0]LogTargetPlatformManager:   SF_METAL
[2023.01.13-16.33.47:770][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.01.13-16.33.47:770][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.01.13-16.33.47:770][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.01.13-16.33.47:770][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.01.13-16.33.47:770][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.01.13-16.33.47:771][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.01.13-16.33.47:771][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.01.13-16.33.47:771][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.01.13-16.33.47:771][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.01.13-16.33.47:771][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.01.13-16.33.47:771][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.01.13-16.33.47:771][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.01.13-16.33.47:771][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.01.13-16.33.47:771][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.01.13-16.33.47:775][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.01.13-16.33.47:775][  0]LogTargetPlatformManager:   VVM_1_0
[2023.01.13-16.33.47:775][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.13-16.33.47:775][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.13-16.33.47:775][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.13-16.33.47:775][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.13-16.33.47:775][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.13-16.33.47:775][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.01.13-16.33.47:778][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/strei/OneDrive/Documents/Real GitHub/WarehouseWreckage/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.13-16.33.47:778][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.13-16.33.47:778][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/strei/OneDrive/Documents/Real GitHub/WarehouseWreckage/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.13-16.33.47:778][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.13-16.33.47:797][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.13-16.33.47:797][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.13-16.33.47:797][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.13-16.33.47:804][  0]LogDerivedDataCache: Speed tests for C:/Users/strei/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.01.13-16.33.47:804][  0]LogDerivedDataCache: Display: Performance to C:/Users/strei/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.03ms. RandomReadSpeed=998.27MBs, RandomWriteSpeed=185.88MBs. Assigned SpeedClass 'Local'
[2023.01.13-16.33.47:805][  0]LogDerivedDataCache: Using Local data cache path C:/Users/strei/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.13-16.33.47:805][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.13-16.33.47:805][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.13-16.33.47:805][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.13-16.33.47:805][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.13-16.33.47:805][  0]LogShaderCompilers: Guid format shader working directory is -33 characters bigger than the processId version (../../../../../../Users/strei/OneDrive/Documents/Real GitHub/WarehouseWreckage/Intermediate/Shaders/WorkingDirectory/16900/).
[2023.01.13-16.33.47:805][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/strei/AppData/Local/Temp/UnrealShaderWorkingDir/7D828E7046C13238E5A0FEAC7851907E/'.
[2023.01.13-16.33.47:805][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.13-16.33.47:805][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 5 workers.
[2023.01.13-16.33.48:404][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.13-16.33.48:660][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/strei/OneDrive/Documents/Real GitHub/WarehouseWreckage/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.13-16.33.48:660][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: ---
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: ---
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.13-16.33.49:067][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.13-16.33.49:264][  0]LogSlate: Using FreeType 2.10.0
[2023.01.13-16.33.49:264][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.13-16.33.49:297][  0]LogAssetRegistry: FAssetRegistry took 0.0119 seconds to start up
[2023.01.13-16.33.49:303][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.13-16.33.49:459][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.13-16.33.49:856][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB35600][00000A0224C03000 52] GlobalDefaults, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB36A00][00000A0224F20000 52] Windows, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB36C00][00000A021A3B7800 52] WindowsEditor, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB35000][00000A0223BA2800 52] WindowsServer, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB36800][00000A022DF80000 52] WindowsClient, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB34400][00000A022DF85000 52] IOS, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB36200][00000A022DF87800 52] iPadAir2, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB37400][00000A022DF8C800 52] IPadPro, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB37600][00000A022DF8A000 52] iPadAir3, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB34200][00000A022768C800 52] iPadAir4, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB35C00][00000A022DFA0000 52] iPadAir5, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB36400][00000A022DFA5000 52] iPadMini4, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB36600][00000A022DFA7800 52] iPadMini5, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB36000][00000A022DFAA000 52] iPadMini6, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB39200][00000A022E120000 52] iPhone6S, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB39400][00000A022E122800 52] iPhone7, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB39600][00000A022E125000 52] iPodTouch7, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB38200][00000A022E12A000 52] iPhone6SPlus, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB34E00][00000A022E12C800 52] iPhone7Plus, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB37A00][00000A022DF82800 52] iPhoneSE, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB34000][00000A022DFAC800 52] iPhone8, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB37800][00000A022E127800 52] iPhone8Plus, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB36E00][00000A022DFB0000 52] iPhoneX, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB38E00][00000A022DFB5000 52] iPhoneXS, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB37000][00000A022DFB7800 52] iPhoneXSMax, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB38600][00000A022DFBA000 52] iPhoneXR, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB38000][00000A022DFBC800 52] iPhone11, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB34C00][00000A022DFA2800 52] iPhone11Pro, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB39000][00000A022DFC0000 52] iPhone11ProMax, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB38A00][00000A022DFC5000 52] iPhoneSE2, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB35A00][00000A022DFC7800 52] iPhone12Mini, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB37C00][00000A022DFCA000 52] iPhone12, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB39800][00000A022DFCC800 52] iPhone12Pro, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB39A00][00000A022DFB2800 52] iPhone12ProMax, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB38800][00000A022DFD0000 52] iPhone13Mini, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB37E00][00000A022DFD5000 52] iPhone13, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB34600][00000A022DFD7800 52] iPhone13Pro, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3A000][00000A022DFDA000 52] iPhone13ProMax, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3A200][00000A022DFDC800 52] iPhoneSE3, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3A600][00000A022DFC2800 52] iPhone14, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3A800][00000A022DFE0000 52] iPhone14Plus, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3AC00][00000A022DFE5000 52] iPhone14Pro, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB39E00][00000A022DFE7800 52] iPhone14ProMax, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB35E00][00000A022DFEA000 52] iPadPro105, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB39C00][00000A022DFEC800 52] iPadPro129, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3B000][00000A022DFD2800 52] iPadPro97, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3B200][00000A022DFF0000 52] iPadPro2_129, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3B600][00000A022DFF5000 52] iPad5, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3B800][00000A022DFF7800 52] iPad6, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3BC00][00000A022DFFA000 52] iPad7, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3AA00][00000A022DFFC800 52] iPad8, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB35400][00000A022DFE2800 52] iPad9, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3A400][00000A022E130000 52] iPad10, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3C000][00000A022E135000 52] iPadPro11, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3C200][00000A022E137800 52] iPadPro2_11, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3C600][00000A022E13A000 52] iPadPro3_11, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3C800][00000A022E13C800 52] iPadPro4_11, 
[2023.01.13-16.33.49:856][  0]LogDeviceProfileManager: 	[00000A022DB3CC00][00000A022DFF2800 52] iPadPro3_129, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB3BA00][00000A022E140000 52] iPadPro4_129, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB38C00][00000A022E145000 52] iPadPro5_129, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB3B400][00000A022E147800 52] iPadPro6_129, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB3D000][00000A022E14A000 52] AppleTV, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB3D200][00000A022E14C800 52] AppleTV4K, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB3D600][00000A022E132800 52] AppleTV2_4K, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB3D800][00000A022E150000 52] TVOS, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB3EA00][00000A022E157800 52] Mac, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB3EC00][00000A022E155000 52] MacEditor, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB3CA00][00000A022E15A000 52] MacClient, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB3E800][00000A022E15C800 52] MacServer, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB3F000][00000A022E180000 52] Linux, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB3F200][00000A022E182800 52] LinuxEditor, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB3D400][00000A022E187800 52] LinuxArm64Editor, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB3F800][00000A022E18A000 52] LinuxArm64, 
[2023.01.13-16.33.49:857][  0]LogDeviceProfileManager: 	[00000A022DB3FC00][00000A022E18C800 52] LinuxClient, 
